Label;boot;user;type;zulu is gps;zulu hour;zulu min;zulu sec;date valid;zulu day;zulu mo;zulu year;nav port;sel course;cdi;vor from;vor to;gsi;brg 1 port;brg 2 port;brg 1;brg 2;dtw/dme;type.1;oil pres;man pres;oil temp;fuel pres;volts;amps;rpm;fuel flow;type.2;gals rem;fuel lvl 1;fuel lvl 2;ems gp 1;ems gp 2;ems gp 3;gp t-couple;contact 1;contact 2;contact 3;contact 4;contact 5;contact 6;type.3;egt 1;egt 2;egt 3;egt 4;egt 5;egt 6;cht 1;cht 2;cht 3;cht 4;type.4;cht 5;cht 6;hobbs;tach;hs34 gp 1;hs34 gp 2;hs34 gp 3;type.5;pitch;roll;heading;turn rate;airspeed;altitude;vert spd;gz;aoa %;oat;type.6
402;0;0;0;0;14;39;43;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;12,1875;75;5,625;14;37;1131;5,375;3;25,5625;0;0;-45,625;902,5;-1218,5;2043;1;1;0;0;0;0;4;775;784;829;752;1999;2042;93;94;92;93;5;1401;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,875;45;0;0;368;-1;1;100;-46;7
408;0;0;0;0;14;39;48;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12,1875;75;5,625;14;34,375;1141;5,1875;3;25,5625;0;0;-45,25;900,625;-1174,3125;2017;1;1;0;0;0;0;4;825;839;884;809;1966;2042;99;101;99;99;5;1390;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,625;0;0;368;-12;1;100;-45;7
414;0;0;0;0;14;39;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12,375;76;5,625;14,0625;37;1140;5,0625;3;25,5625;0;0;-45,6875;902,8125;-1163,375;1982;1;1;0;0;0;0;4;862;877;925;852;1934;2042;106;108;105;107;5;1378;1410;7,9375;4,3125;0;0;0;6;-1,25;-0,75;44,625;-0,125;0;369;0;1;100;-46;7
420;0;0;0;0;14;39;58;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12;76;5,625;14,0625;37,1875;1152;5,0625;3;25,5625;0;0;-45,625;902,875;-1134;1948;1;1;0;0;0;0;4;885;900;953;883;1902;2042;113;114;112;113;5;1365;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,875;44,625;-0,125;0;368;14;1;100;-46;7
426;0;0;0;0;14;40;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;67;13,0625;76;5,625;14;33,75;1147;5;3;25,5625;0;0;-45,5625;902,0625;-1113,6875;1914;1;1;0;0;0;0;4;903;916;973;908;1872;2042;120;122;118;120;5;1352;1410;7,9375;4,3125;0;0;0;6;-1,25;-0,875;44,75;-0,125;0;368;8;1;100;-46;7
432;0;0;0;0;14;40;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;67;13,3125;76;5,625;14,0625;36,25;1144;4,8125;3;25,5625;0;0;-45,875;906,125;-1080,375;1882;1;1;0;0;0;0;4;919;928;989;928;1841;2042;127;129;126;127;5;1338;1410;7,9375;4,3125;0;0;0;6;-1,25;-0,875;44,75;0;0;369;-11;1;100;-46;7
438;0;0;0;0;14;40;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;13;77;5,625;14,0625;36,25;1137;4,8125;3;25,5;0;0;-45,5;903,75;-1084,125;1851;1;1;0;0;0;0;4;932;939;1004;944;1812;2043;135;136;132;134;5;1324;1410;7,9375;4,3125;0;0;0;6;-1,375;-0,875;44,5;-0,125;0;368;7;1;100;-46;7
444;0;0;0;0;14;40;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12,875;76;5,625;14,0625;35,3125;1145;4,8125;3;25,5;0;0;-45,75;903,3125;-1054,375;1820;1;1;0;0;0;0;4;945;949;1017;961;1784;2043;142;143;139;142;5;1310;1410;7,9375;4,3125;0;0;0;6;-1,25;-0,75;44,625;0;0;368;-9;1;100;-46;7
450;0;0;0;0;14;40;23;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12,875;77;5,625;14;34,875;1148;4,8125;3;25,5;0;0;-45,8125;905,0625;-1050,4375;1790;1;1;0;0;0;0;4;954;958;1027;973;1756;2043;148;150;146;149;5;1295;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,625;0;0;368;-4;1;100;-46;7
456;0;0;0;0;14;40;28;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12,875;76;5,625;14,0625;35,875;1151;4,6875;3;25,5;0;0;-45,375;900,75;-1035,125;1761;1;1;0;0;0;0;4;961;964;1038;985;1729;2043;155;156;152;156;5;1280;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,625;0;0;368;37;1;100;-45;7
462;0;0;0;0;14;40;33;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;13,4375;77;5,625;14,0625;35,8125;1150;4,6875;3;25,5;0;0;-46,125;906,125;-1019,0625;1733;1;1;0;0;0;0;4;970;973;1050;996;1702;2044;162;163;160;163;5;1266;1410;7,9375;4,3125;0;0;0;6;-1;-0,625;44,5;-0,125;0;368;32;1;100;-46;7
468;0;0;0;0;14;40;38;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12,9375;77;5,625;14,0625;35;1152;4,6875;3;25,5;0;0;-45,625;902,5625;-1012,0625;1705;1;1;0;0;0;0;4;979;981;1059;1006;1676;2044;169;170;167;170;5;1250;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,5;0;0;368;28;1;100;-46;7
474;0;0;0;0;14;40;43;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13;78;5,625;14;32,9375;1145;4,6875;3;25,5;0;0;-45,5625;902,6875;-1025,4375;1678;1;1;0;0;0;0;4;987;988;1066;1014;1651;2044;175;177;174;177;5;1235;1410;7,9375;4,3125;0;0;0;6;-1,25;-0,875;44,75;0;0;369;-14;1;100;-46;7
480;0;0;0;0;14;40;48;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,125;77;5,625;14,0625;33,4375;1156;4,6875;3;25,5;0;0;-45,5625;903,0625;-999,5625;1652;1;1;0;0;0;0;4;994;996;1074;1023;1626;2044;182;183;181;184;5;1220;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,5;-0,125;0;368;-1;1;100;-46;7
486;0;0;0;0;14;40;53;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;66;12,875;77;5,625;14,0625;32,6875;1161;4,6875;3;25,5;0;0;-45,6875;903,6875;-996,0625;1627;1;1;0;0;0;0;4;1000;1000;1080;1032;1602;2045;189;190;188;191;5;1205;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,5;-0,125;0;369;5;1;100;-46;7
492;0;0;0;0;14;40;58;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;14,5625;77;5,625;14,125;39,125;1153;4,6875;3;25,4375;0;0;-45,5625;902,9375;-988,625;1602;1;1;0;0;0;0;4;1006;1008;1085;1040;1578;2035;195;196;195;198;5;1189;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,875;44,625;-0,125;0;369;10;1;100;-46;7
498;0;0;0;0;14;41;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;12,6875;78;5,625;14,3125;47,125;1159;4,6875;3;25,4375;0;0;-45,5625;902,6875;-988,8125;1579;1;1;0;0;0;0;4;1010;1013;1080;1046;1554;2007;201;202;202;205;5;1174;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,75;0;0;368;-26;1;100;-46;7
504;0;0;0;0;14;41;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,1875;78;5,625;14,3125;43,75;1165;4,6875;3;25,4375;0;0;-45,75;904;-981,9375;1556;1;1;0;0;0;0;4;1015;1016;1083;1054;1532;1978;207;208;209;211;5;1159;1410;7,9375;4,3125;0;0;0;6;-1;-0,75;44,125;-0,125;0;368;-5;1;100;-46;7
510;0;0;0;0;14;41;13;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13;78;5,625;14,125;36,125;1160;4,6875;3;25,4375;0;0;-45,6875;903,1875;-975,0625;1530;1;1;0;0;0;0;4;1018;1021;1098;1058;1509;1950;214;214;216;218;5;1143;1410;7,9375;4,3125;0;0;0;6;-1;-0,75;44,125;-0,125;0;369;5;1;100;-46;7
516;0;0;0;0;14;41;18;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,5625;79;5,625;14,125;35,625;1168;4,6875;3;25,4375;0;0;-45,625;903,3125;-975;1508;1;1;0;0;0;0;4;1022;1024;1103;1062;1488;1923;219;220;222;224;5;1128;1410;7,9375;4,3125;0;0;0;6;-1,125;-0,75;44,125;0;0;369;25;1;100;-46;7
523;0;0;0;0;14;41;21;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,375;78;5,625;14,125;35,5625;1173;4,75;3;25,4375;0;0;-45,625;902,3125;-964,625;1494;1;1;0;0;0;0;4;1023;1025;1106;1064;1475;1906;223;223;226;228;5;1119;1410;7,9375;4,3125;0;0;0;6;-1,25;-0,75;44,125;-0,125;0;369;-4;1;100;-46;7
529;0;0;0;0;14;41;26;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,3125;80;5,625;14,125;37,1875;1171;4,6875;3;25,4375;0;0;-45,6875;902,625;-981,5;1473;1;1;0;0;0;0;4;1027;1027;1110;1068;1454;1879;228;228;232;234;5;1104;1410;7,9375;4,375;0;0;0;6;-1,125;-0,75;44,125;-0,125;0;369;-2;1;100;-46;7
535;0;0;0;0;14;41;31;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,375;80;5,625;14,125;36,5;1170;4,6875;3;25,4375;0;0;-45,5;902,5625;-974,25;1451;1;1;0;0;0;0;4;1029;1030;1114;1072;1433;1854;234;234;238;240;5;1089;1410;7,9375;4,375;0;0;0;6;-1,25;-0,875;44,125;-0,125;0;369;10;1;100;-46;7
541;0;0;0;0;14;41;36;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,5625;79;5,625;14,125;36,625;1175;4,5625;3;25,4375;0;0;-45,6875;902,875;-960,625;1430;1;1;0;0;0;0;4;1030;1033;1118;1076;1413;1828;239;239;245;246;5;1074;1410;7,9375;4,375;0;0;0;6;-1,125;-0,875;44,125;0;0;369;21;1;100;-46;7
547;0;0;0;0;14;41;41;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,25;80;5,625;14,0625;35,1875;1170;4,5;3;25,4375;0;0;-45,5625;902,0625;-958,625;1410;1;1;0;0;0;0;4;1033;1036;1121;1079;1393;1804;245;244;251;251;5;1059;1410;7,9375;4,375;0;0;0;6;-1;-1;44,125;0;0;368;21;1;100;-46;7
553;0;0;0;0;14;41;46;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,375;81;5,625;14,0625;34,125;1160;4,5;3;25,4375;0;0;-45,625;903,4375;-969,5625;1391;1;1;0;0;0;0;4;1036;1039;1123;1081;1374;1779;250;250;257;257;5;1045;1410;7,9375;4,375;0;0;0;6;-1,125;-0,875;44,125;-0,125;0;368;-24;1;100;-46;7
559;0;0;0;0;14;41;51;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,5;81;5,625;14,125;36,0625;1164;4,5;3;25,375;0;0;-45,5625;901,8125;-964,9375;1373;1;1;0;0;0;0;4;1036;1040;1115;1084;1354;1754;255;255;262;263;5;1031;1410;7,9375;4,375;0;0;0;6;-1,25;-0,75;44,125;-0,125;0;369;-18;1;100;-46;7
565;0;0;0;0;14;41;56;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,875;80;5,625;14,0625;31,625;1176;4,4375;3;25,375;0;0;-45,625;904,0625;-958,1875;1352;1;1;0;0;0;0;4;1037;1040;1125;1087;1336;1731;260;259;268;268;5;1017;1410;7,9375;4,375;0;0;0;6;-1,25;-0,875;44,125;0;0;369;8;1;100;-46;7
571;0;0;0;0;14;42;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,6875;81;5,625;14,0625;34,9375;1167;4,4375;3;25,375;0;0;-45,6875;902,8125;-958,25;1334;1;1;0;0;0;0;4;1039;1041;1125;1089;1318;1708;265;264;273;274;5;1003;1410;7,9375;4,375;0;0;0;6;-0,875;-0,875;44,125;-0,125;19,5;369;-9;1;100;-46;7
577;0;0;0;0;14;42;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;69;16,25;82;5,625;14,0625;33,75;1506;5,25;3;25,375;0;0;-45,875;904,125;-967,1875;1315;1;1;0;0;0;0;4;1052;1053;1139;1103;1300;1685;270;269;279;279;5;989;1410;7,9375;4,375;0;0;0;6;-1;-2,5;44,125;-0,5;19,5;369;12;1;100;-46;7
583;0;0;0;0;14;42;11;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;71;14,1875;82;5,625;14,0625;32,6875;1324;6,25;3;25,375;0;0;-45,5;901,625;-952,8125;1297;1;1;0;0;0;0;4;1093;1098;1199;1156;1283;1663;276;276;286;286;5;976;1410;7,9375;4,375;0;0;0;6;1,125;1,25;44,125;5,875;20;369;-7;1;100;-46;7
589;0;0;0;0;14;42;16;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;65;13,75;82;5,625;14,0625;31,25;1193;5,5;3;25,375;0;0;-45,8125;903,75;-950,375;1280;1;1;0;0;0;0;4;1064;1085;1168;1129;1265;1641;281;281;292;292;5;962;1410;7,9375;4,375;0;0;0;6;0,25;0,375;44,125;-3,25;20,75;369;2;1;100;-46;7
595;0;0;0;0;14;42;21;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;63;12,125;83;5,625;14;31,25;958;4,9375;3;25,375;0;0;-45,5625;902,875;-927,625;1263;1;1;0;0;0;0;4;1035;1055;1131;1099;1249;1620;285;284;296;296;5;949;1410;7,9375;4,375;0;0;0;6;0,625;-0,75;44,125;0,125;20,75;368;-9;1;100;-46;7
601;0;0;0;0;14;42;26;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;59;11,25;82;5,625;14;30;938;3,625;3;25,375;0;0;-45,9375;904,75;-927,0625;1246;1;1;0;0;0;0;4;982;999;1061;1041;1232;1599;288;286;298;299;5;936;1410;7,9375;4,375;0;0;0;6;-0,5;-1,25;44,125;2,875;21,25;369;-32;1,0625;100;-46;7
607;0;0;0;0;14;42;31;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;58;11,4375;83;5,625;14;29,1875;936;3,25;3;25,375;0;0;-45,8125;903,5625;-927,3125;1230;1;1;0;0;0;0;4;947;963;1014;1002;1216;1578;290;287;300;302;5;924;1410;7,9375;4,375;0;0;0;6;-0,75;-0,375;44,125;-4,125;20,75;369;23;1;100;-46;7
613;0;0;0;0;14;42;36;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;58;11,75;83;5,625;14;28,9375;938;3,1875;3;25,375;0;0;-45,5625;901,9375;-923,3125;1214;1;1;0;0;0;0;4;924;938;985;975;1200;1558;292;289;302;304;5;911;1410;7,9375;4,375;0;0;0;6;-1,375;-2;44,125;-5,125;20,5;368;-11;1;100;-46;7
619;0;0;0;0;14;42;41;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;58;11,25;84;5,625;14;28,75;940;3,125;3;25,3125;0;0;-45,5;902,5;-923;1199;1;1;0;0;0;0;4;910;921;965;957;1185;1538;294;291;304;306;5;899;1411;7,9375;4,375;0;0;0;6;-0,625;-1,75;44,125;3,25;20,5;368;1;1;100;-46;7
625;0;0;0;0;14;42;46;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;58;11,0625;83;5,625;13,9375;30,1875;943;3,0625;3;25,3125;0;0;-45,6875;903,9375;-923,375;1184;1;1;0;0;0;0;4;899;909;952;943;1169;1518;296;292;306;308;5;886;1411;7,9375;4,375;0;0;0;6;0,5;0,375;44,125;11,375;21,25;369;5;1;100;-46;7
631;0;0;0;0;14;42;51;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;63;13,1875;84;5,625;14;30,5;1177;4,1875;3;25,3125;0;0;-45,75;903,0625;-930;1169;1;1;0;0;0;0;4;926;929;986;969;1154;1499;298;294;309;311;5;875;1411;7,9375;4,375;0;0;0;6;-0,375;2,375;44,125;0,75;21,25;369;-2;1;100;-46;7
637;0;0;0;0;14;42;56;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;63;13,625;84;5,625;14,0625;31,8125;1169;4,625;3;25,3125;0;0;-45,875;905,1875;-906,25;1154;1;1;0;0;0;0;4;942;949;1015;991;1140;1480;301;297;312;314;5;863;1411;7,9375;4,375;0;0;0;6;0,875;0;44,125;0,25;20,75;368;3;1;100;-46;7
643;0;0;0;0;14;43;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;61;12,1875;84;5,625;14;30,625;1012;4,5;3;25,3125;0;0;-45,5625;901,9375;-913,5625;1140;1;1;0;0;0;0;4;947;957;1022;996;1125;1462;303;299;315;317;5;851;1411;8;4,375;0;0;0;6;0,375;1,375;44,125;-0,375;22;368;5;1;100;-46;7
649;0;0;0;0;14;43;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;60;11,9375;84;5,625;14;29,3125;1010;4,1875;3;25,3125;0;0;-45,4375;901,9375;-912,375;1127;1;1;0;0;0;0;4;931;945;992;971;1111;1444;305;300;318;319;5;840;1411;8;4,375;0;0;0;6;-0,375;1,125;44,125;0;22,5;368;18;1;100;-45;7
655;0;0;0;0;14;43;11;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;60;12,75;85;5,625;14;29,4375;1012;4,125;3;25,3125;0;0;-45,625;902,5625;-888,75;1113;1;1;0;0;0;0;4;921;939;974;953;1097;1426;306;301;319;321;5;829;1411;8;4,375;0;0;0;6;0;-0,375;44,125;0,75;22,25;369;-4;1;100;-46;7
661;0;0;0;0;14;43;16;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;60;12,9375;86;5,625;14;28,625;1014;4,125;3;25,3125;0;0;-45,6875;903,5625;-884,5625;1099;1;1;0;0;0;0;4;914;938;963;942;1084;1408;307;301;321;323;5;818;1411;8;4,375;0;0;0;6;-0,25;0,75;44,125;0,25;23,25;368;-16;1;100;-46;7
667;0;0;0;0;14;43;21;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;60;12,375;86;5,625;14;30,5;1012;4;3;25,3125;0;0;-45,5625;901,875;-881,875;1086;1;1;0;0;0;0;4;907;938;956;934;1070;1391;308;302;322;324;5;807;1411;8;4,375;0;0;0;6;-0,5;-0,5;44,125;-0,625;23,25;370;43;1;100;-46;7
673;0;0;0;0;14;43;26;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;58;11,5625;86;5,625;14;29,8125;1019;4;3;25,3125;0;0;-45,625;902,375;-891,3125;1074;1;1;0;0;0;0;4;905;937;951;929;1057;1374;308;303;324;326;5;796;1411;8;4,375;0;0;0;6;-0,125;-0,25;44,125;-0,25;23,25;370;21;1;100;-46;7
679;0;0;0;0;14;43;31;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;58;11,5625;86;5,625;14;28,375;1013;3,9375;3;25,3125;0;0;-45,4375;902,0625;-886,625;1061;1;1;0;0;0;0;4;903;937;948;924;1044;1357;309;303;325;327;5;786;1411;8;4,375;0;0;0;6;-0,25;1,375;44,125;0,125;24;371;-2;1;100;-45;7
685;0;0;0;0;14;43;36;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;56;11,75;86;5,625;13,75;21,4375;722;3,6875;3;25,25;0;0;-45,75;904,25;-871,875;1049;1;1;0;0;0;0;4;894;920;931;912;1032;1341;310;304;327;328;5;776;1411;8;4,375;0;0;0;6;-0,5;-0,25;44,125;-0,125;24,75;373;41;1;100;-46;7
692;0;0;0;0;14;43;40;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;52;12,9375;87;5,625;13,6875;15,625;692;3,25;3;25,25;0;0;-45,5;902,5625;-885,125;1039;1;1;0;0;0;0;4;870;839;872;878;1022;1328;311;304;327;328;5;768;1411;8;4,375;0;0;0;6;-1;0,375;44,125;0;24,75;374;-4;1;100;-46;7
699;0;0;0;0;14;43;41;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;52;12,875;86;5,625;13,625;16,6875;708;3,1875;3;25,25;0;0;-45,5;902,25;-886,5;1037;1;1;0;0;0;0;4;866;821;854;871;1019;1325;311;304;327;328;5;766;1412;8;4,375;0;0;0;6;-1,25;0,25;44,125;-0,125;25,25;374;23;1;100;-45;7
705;0;0;0;0;14;43;46;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;54;11,8125;86;5,625;14;27,125;911;3,0625;3;25,25;0;0;-45,8125;905,9375;-883,8125;1025;1;1;0;0;0;0;4;847;772;823;839;1007;1309;311;304;327;328;5;756;1412;8;4,375;0;0;0;6;-0,25;-0,25;44,125;-0,25;24,75;375;23;1;100;-46;7
711;0;0;0;0;14;43;51;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;11;87;5,625;14;27,8125;910;3,0625;3;25,25;0;0;-45,5;902,1875;-889;1014;1;1;0;0;0;0;4;849;806;850;848;995;1293;311;304;327;328;5;747;1412;8;4,375;0;0;0;6;-0,25;-0,125;44,125;-0,125;25;377;7;1;100;-45;7
717;0;0;0;0;14;43;56;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;11,8125;87;5,625;13,9375;29,125;922;3;3;25,25;0;0;-45,5;902,875;-894,25;1002;1;1;0;0;0;0;4;849;825;864;855;983;1278;311;304;327;328;5;737;1412;8;4,375;0;0;0;6;-0,625;-0,25;44,125;-1;25;377;10;1;100;-46;7
723;0;0;0;0;14;44;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;11,25;89;5,625;14;27,5;919;2,9375;3;25,25;0;0;-45,375;902,6875;-898;992;1;1;0;0;0;0;4;848;833;873;859;972;1263;311;305;328;329;5;728;1412;8;4,375;0;0;0;6;-0,5;0,25;44,125;0,125;24,25;377;12;1;100;-45;7
729;0;0;0;0;14;44;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;11,4375;89;5,625;14;29,1875;919;2,875;3;25,25;0;0;-45,5;902,6875;-896,75;981;1;1;0;0;0;0;4;846;838;876;861;960;1248;311;305;329;329;5;719;1412;8;4,375;0;0;0;6;-0,75;0,125;44,125;0;23,75;378;0;1;100;-45;7
735;0;0;0;0;14;44;11;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;11,75;89;5,625;14;29;916;2,875;3;25,25;0;0;-45,6875;903,75;-895,375;970;1;1;0;0;0;0;4;846;840;877;862;949;1233;312;306;329;330;5;710;1412;8;4,375;0;0;0;6;-1,625;0,25;44,125;-1,125;23,25;379;18;1;100;-46;7
741;0;0;0;0;14;44;16;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;55;11,75;89;5,625;14;29,0625;920;2,875;3;25,25;0;0;-45,6875;903,75;-896,625;960;1;1;0;0;0;0;4;842;840;880;863;938;1219;312;306;330;331;5;702;1412;8;4,375;0;0;0;6;-2,5;-2,125;44,125;-7,5;22,75;379;-10;1;100;-46;7
